date,predicted_flux
2015-06-30,36.310448
2015-07-01,37.005184
2015-07-02,37.675465
2015-07-03,38.355408
2015-07-04,38.99512
2015-07-05,38.4095
2015-07-06,37.95172
2015-07-07,38.231617
2015-07-08,38.898468
2015-07-09,39.651352
2015-07-10,40.396347
2015-07-11,40.68094
2015-07-12,39.805706
2015-07-13,40.004654
2015-07-14,39.542023
2015-07-15,39.414528
2015-07-16,39.44543
2015-07-17,39.798573
2015-07-18,39.99188
2015-07-19,40.492603
2015-07-20,40.906578
2015-07-21,40.85351
2015-07-22,40.093483
2015-07-23,39.63416
2015-07-24,39.322033
