date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,helium_flux m^-2sr^-1s^-1GV^-1,SEPorNODATA
2016-10-05,2.97,3.29,53.53,OBSERVED
2016-10-05,3.29,3.64,45.41,OBSERVED
2016-10-05,3.64,4.02,38.02,OBSERVED
2016-10-05,4.02,4.43,32.25,OBSERVED
2016-10-05,4.43,4.88,26.74,OBSERVED
2016-10-05,4.88,5.37,21.44,OBSERVED
2016-10-05,5.37,5.9,17.4,OBSERVED
2016-10-05,5.9,6.47,14.3,OBSERVED
2016-10-05,6.47,7.09,11.78,OBSERVED
2016-10-05,7.09,7.76,9.526,OBSERVED
2016-10-05,7.76,8.48,7.55,OBSERVED
2016-10-05,8.48,9.26,6.096,OBSERVED
2016-10-05,9.26,10.1,5.059,OBSERVED
2016-10-05,10.1,11.0,4.098,OBSERVED
2016-10-05,11.0,13.0,2.961,OBSERVED
2016-10-05,13.0,16.6,1.747,OBSERVED
2016-10-05,16.6,22.8,0.8451,OBSERVED
2016-10-05,22.8,33.5,0.3382,OBSERVED
2016-10-05,33.5,48.5,0.1229,OBSERVED
2016-10-05,48.5,69.7,0.04491,OBSERVED
2016-10-05,69.7,100.0,0.01572,OBSERVED
2016-10-06,1.71,1.92,95.32,OBSERVED
2016-10-06,1.92,2.15,87.82,OBSERVED
2016-10-06,2.15,2.4,81.55,OBSERVED
2016-10-06,2.4,2.67,70.8,OBSERVED
2016-10-06,2.67,2.97,63.43,OBSERVED
2016-10-06,2.97,3.29,53.91,OBSERVED
2016-10-06,3.29,3.64,46.58,OBSERVED
2016-10-06,3.64,4.02,37.93,OBSERVED
2016-10-06,4.02,4.43,32.23,OBSERVED
2016-10-06,4.43,4.88,26.71,OBSERVED
2016-10-06,4.88,5.37,21.76,OBSERVED
2016-10-06,5.37,5.9,17.95,OBSERVED
2016-10-06,5.9,6.47,14.35,OBSERVED
2016-10-06,6.47,7.09,11.79,OBSERVED
2016-10-06,7.09,7.76,9.385,OBSERVED
2016-10-06,7.76,8.48,7.543,OBSERVED
2016-10-06,8.48,9.26,6.145,OBSERVED
2016-10-06,9.26,10.1,5.022,OBSERVED
2016-10-06,10.1,11.0,4.127,OBSERVED
2016-10-06,11.0,13.0,2.97,OBSERVED
2016-10-06,13.0,16.6,1.765,OBSERVED
2016-10-06,16.6,22.8,0.8474,OBSERVED
2016-10-06,22.8,33.5,0.3396,OBSERVED
2016-10-06,33.5,48.5,0.1229,OBSERVED
2016-10-06,48.5,69.7,0.04491,OBSERVED
2016-10-06,69.7,100.0,0.01675,OBSERVED
2016-10-07,1.71,1.92,97.78,OBSERVED
2016-10-07,1.92,2.15,90.77,OBSERVED
2016-10-07,2.15,2.4,81.86,OBSERVED
2016-10-07,2.4,2.67,72.26,OBSERVED
2016-10-07,2.67,2.97,62.21,OBSERVED
2016-10-07,2.97,3.29,53.9,OBSERVED
2016-10-07,3.29,3.64,46.22,OBSERVED
2016-10-07,3.64,4.02,38.76,OBSERVED
2016-10-07,4.02,4.43,32.43,OBSERVED
2016-10-07,4.43,4.88,26.56,OBSERVED
2016-10-07,4.88,5.37,21.88,OBSERVED
2016-10-07,5.37,5.9,17.84,OBSERVED
2016-10-07,5.9,6.47,14.61,OBSERVED
2016-10-07,6.47,7.09,12.12,OBSERVED
2016-10-07,7.09,7.76,9.49,OBSERVED
2016-10-07,7.76,8.48,7.746,OBSERVED
2016-10-07,8.48,9.26,6.252,OBSERVED
2016-10-07,9.26,10.1,5.055,OBSERVED
2016-10-07,10.1,11.0,4.039,OBSERVED
2016-10-07,11.0,13.0,2.953,OBSERVED
2016-10-07,13.0,16.6,1.767,OBSERVED
2016-10-07,16.6,22.8,0.8646,OBSERVED
2016-10-07,22.8,33.5,0.3327,OBSERVED
2016-10-07,33.5,48.5,0.1209,OBSERVED
2016-10-07,48.5,69.7,0.04472,OBSERVED
2016-10-07,69.7,100.0,0.01634,OBSERVED
2016-10-08,1.71,1.92,100.8,OBSERVED
2016-10-08,1.92,2.15,91.79,OBSERVED
2016-10-08,2.15,2.4,82.32,OBSERVED
2016-10-08,2.4,2.67,72.07,OBSERVED
2016-10-08,2.67,2.97,62.94,OBSERVED
2016-10-08,2.97,3.29,54.98,OBSERVED
2016-10-08,3.29,3.64,46.23,OBSERVED
2016-10-08,3.64,4.02,39.38,OBSERVED
2016-10-08,4.02,4.43,33.57,OBSERVED
2016-10-08,4.43,4.88,27.01,OBSERVED
2016-10-08,4.88,5.37,21.91,OBSERVED
2016-10-08,5.37,5.9,18.31,OBSERVED
2016-10-08,5.9,6.47,14.71,OBSERVED
2016-10-08,6.47,7.09,11.68,OBSERVED
2016-10-08,7.09,7.76,9.705,OBSERVED
2016-10-08,7.76,8.48,7.715,OBSERVED
2016-10-08,8.48,9.26,6.27,OBSERVED
2016-10-08,9.26,10.1,5.082,OBSERVED
2016-10-08,10.1,11.0,4.104,OBSERVED
2016-10-08,11.0,13.0,3.006,OBSERVED
2016-10-08,13.0,16.6,1.759,OBSERVED
2016-10-08,16.6,22.8,0.8536,OBSERVED
2016-10-08,22.8,33.5,0.3403,OBSERVED
2016-10-08,33.5,48.5,0.1233,OBSERVED
2016-10-08,48.5,69.7,0.04474,OBSERVED
2016-10-08,69.7,100.0,0.01637,OBSERVED
2016-10-09,1.71,1.92,101.8,OBSERVED
2016-10-09,1.92,2.15,92.65,OBSERVED
2016-10-09,2.15,2.4,85.47,OBSERVED
2016-10-09,2.4,2.67,75.33,OBSERVED
2016-10-09,2.67,2.97,64.89,OBSERVED
2016-10-09,2.97,3.29,56.29,OBSERVED
2016-10-09,3.29,3.64,47.41,OBSERVED
2016-10-09,3.64,4.02,39.43,OBSERVED
2016-10-09,4.02,4.43,32.73,OBSERVED
2016-10-09,4.43,4.88,27.26,OBSERVED
2016-10-09,4.88,5.37,22.29,OBSERVED
2016-10-09,5.37,5.9,18.46,OBSERVED
2016-10-09,5.9,6.47,15.0,OBSERVED
2016-10-09,6.47,7.09,11.99,OBSERVED
2016-10-09,7.09,7.76,9.737,OBSERVED
2016-10-09,7.76,8.48,7.728,OBSERVED
2016-10-09,8.48,9.26,6.303,OBSERVED
2016-10-09,9.26,10.1,5.181,OBSERVED
2016-10-09,10.1,11.0,4.03,OBSERVED
2016-10-09,11.0,13.0,2.97,OBSERVED
2016-10-09,13.0,16.6,1.798,OBSERVED
2016-10-09,16.6,22.8,0.8449,OBSERVED
2016-10-09,22.8,33.5,0.34,OBSERVED
2016-10-09,33.5,48.5,0.1205,OBSERVED
2016-10-09,48.5,69.7,0.04434,OBSERVED
2016-10-09,69.7,100.0,0.0164,OBSERVED
2016-10-10,1.71,1.92,100.9,OBSERVED
2016-10-10,1.92,2.15,94.6,OBSERVED
2016-10-10,2.15,2.4,85.15,OBSERVED
2016-10-10,2.4,2.67,74.66,OBSERVED
2016-10-10,2.67,2.97,65.48,OBSERVED
2016-10-10,2.97,3.29,55.16,OBSERVED
2016-10-10,3.29,3.64,47.71,OBSERVED
2016-10-10,3.64,4.02,39.77,OBSERVED
2016-10-10,4.02,4.43,33.28,OBSERVED
2016-10-10,4.43,4.88,27.78,OBSERVED
2016-10-10,4.88,5.37,22.45,OBSERVED
2016-10-10,5.37,5.9,18.22,OBSERVED
2016-10-10,5.9,6.47,14.73,OBSERVED
2016-10-10,6.47,7.09,12.15,OBSERVED
2016-10-10,7.09,7.76,9.802,OBSERVED
2016-10-10,7.76,8.48,7.838,OBSERVED
2016-10-10,8.48,9.26,6.461,OBSERVED
2016-10-10,9.26,10.1,5.007,OBSERVED
2016-10-10,10.1,11.0,4.111,OBSERVED
2016-10-10,11.0,13.0,3.012,OBSERVED
2016-10-10,13.0,16.6,1.771,OBSERVED
2016-10-10,16.6,22.8,0.8595,OBSERVED
2016-10-10,22.8,33.5,0.3384,OBSERVED
2016-10-10,33.5,48.5,0.1215,OBSERVED
2016-10-10,48.5,69.7,0.04606,OBSERVED
2016-10-10,69.7,100.0,0.0166,OBSERVED
2016-10-11,1.71,1.92,104.4,OBSERVED
2016-10-11,1.92,2.15,95.52,OBSERVED
2016-10-11,2.15,2.4,83.23,OBSERVED
2016-10-11,2.4,2.67,71.51,OBSERVED
2016-10-11,2.67,2.97,62.51,OBSERVED
2016-10-11,2.97,3.29,55.43,OBSERVED
2016-10-11,3.29,3.64,48.14,OBSERVED
2016-10-11,3.64,4.02,40.69,OBSERVED
2016-10-11,4.02,4.43,32.75,OBSERVED
2016-10-11,4.43,4.88,27.1,OBSERVED
2016-10-11,4.88,5.37,22.39,OBSERVED
2016-10-11,5.37,5.9,17.87,OBSERVED
2016-10-11,5.9,6.47,14.66,OBSERVED
2016-10-11,6.47,7.09,11.89,OBSERVED
2016-10-11,7.09,7.76,9.782,OBSERVED
2016-10-11,7.76,8.48,7.725,OBSERVED
2016-10-11,8.48,9.26,6.353,OBSERVED
2016-10-11,9.26,10.1,5.075,OBSERVED
2016-10-11,10.1,11.0,4.101,OBSERVED
2016-10-11,11.0,13.0,2.994,OBSERVED
2016-10-11,13.0,16.6,1.764,OBSERVED
2016-10-11,16.6,22.8,0.8519,OBSERVED
2016-10-11,22.8,33.5,0.3392,OBSERVED
2016-10-11,33.5,48.5,0.1232,OBSERVED
2016-10-11,48.5,69.7,0.04471,OBSERVED
2016-10-11,69.7,100.0,0.01575,OBSERVED
2016-10-12,1.71,1.92,102.4,OBSERVED
2016-10-12,1.92,2.15,92.07,OBSERVED
2016-10-12,2.15,2.4,81.98,OBSERVED
2016-10-12,2.4,2.67,72.33,OBSERVED
2016-10-12,2.67,2.97,61.68,OBSERVED
2016-10-12,2.97,3.29,55.65,OBSERVED
2016-10-12,3.29,3.64,46.45,OBSERVED
2016-10-12,3.64,4.02,39.11,OBSERVED
2016-10-12,4.02,4.43,32.07,OBSERVED
2016-10-12,4.43,4.88,26.9,OBSERVED
2016-10-12,4.88,5.37,21.82,OBSERVED
2016-10-12,5.37,5.9,17.39,OBSERVED
2016-10-12,5.9,6.47,14.61,OBSERVED
2016-10-12,6.47,7.09,11.79,OBSERVED
2016-10-12,7.09,7.76,9.521,OBSERVED
2016-10-12,7.76,8.48,7.701,OBSERVED
2016-10-12,8.48,9.26,6.168,OBSERVED
2016-10-12,9.26,10.1,5.019,OBSERVED
2016-10-12,10.1,11.0,4.047,OBSERVED
2016-10-12,11.0,13.0,3.017,OBSERVED
2016-10-12,13.0,16.6,1.762,OBSERVED
2016-10-12,16.6,22.8,0.8517,OBSERVED
2016-10-12,22.8,33.5,0.336,OBSERVED
2016-10-12,33.5,48.5,0.122,OBSERVED
2016-10-12,48.5,69.7,0.04457,OBSERVED
2016-10-12,69.7,100.0,0.01688,OBSERVED
2016-10-13,1.71,1.92,98.75,OBSERVED
2016-10-13,1.92,2.15,88.18,OBSERVED
2016-10-13,2.15,2.4,79.48,OBSERVED
2016-10-13,2.4,2.67,70.08,OBSERVED
2016-10-13,2.67,2.97,62.25,OBSERVED
2016-10-13,2.97,3.29,53.6,OBSERVED
2016-10-13,3.29,3.64,45.91,OBSERVED
2016-10-13,3.64,4.02,38.59,OBSERVED
2016-10-13,4.02,4.43,31.84,OBSERVED
2016-10-13,4.43,4.88,26.4,OBSERVED
2016-10-13,4.88,5.37,21.58,OBSERVED
2016-10-13,5.37,5.9,17.5,OBSERVED
2016-10-13,5.9,6.47,14.15,OBSERVED
2016-10-13,6.47,7.09,11.61,OBSERVED
2016-10-13,7.09,7.76,9.406,OBSERVED
2016-10-13,7.76,8.48,7.613,OBSERVED
2016-10-13,8.48,9.26,6.2,OBSERVED
2016-10-13,9.26,10.1,4.96,OBSERVED
2016-10-13,10.1,11.0,4.065,OBSERVED
2016-10-13,11.0,13.0,2.947,OBSERVED
2016-10-13,13.0,16.6,1.74,OBSERVED
2016-10-13,16.6,22.8,0.8357,OBSERVED
2016-10-13,22.8,33.5,0.335,OBSERVED
2016-10-13,33.5,48.5,0.1199,OBSERVED
2016-10-13,48.5,69.7,0.04698,OBSERVED
2016-10-13,69.7,100.0,0.01725,OBSERVED
2016-10-14,1.71,1.92,99.48,OBSERVED
2016-10-14,1.92,2.15,90.12,OBSERVED
2016-10-14,2.15,2.4,81.75,OBSERVED
2016-10-14,2.4,2.67,72.68,OBSERVED
2016-10-14,2.67,2.97,63.08,OBSERVED
2016-10-14,2.97,3.29,54.9,OBSERVED
2016-10-14,3.29,3.64,46.62,OBSERVED
2016-10-14,3.64,4.02,39.53,OBSERVED
2016-10-14,4.02,4.43,32.88,OBSERVED
2016-10-14,4.43,4.88,26.7,OBSERVED
2016-10-14,4.88,5.37,21.46,OBSERVED
2016-10-14,5.37,5.9,17.61,OBSERVED
2016-10-14,5.9,6.47,14.09,OBSERVED
2016-10-14,6.47,7.09,11.72,OBSERVED
2016-10-14,7.09,7.76,9.599,OBSERVED
2016-10-14,7.76,8.48,7.718,OBSERVED
2016-10-14,8.48,9.26,6.31,OBSERVED
2016-10-14,9.26,10.1,5.187,OBSERVED
2016-10-14,10.1,11.0,4.081,OBSERVED
2016-10-14,11.0,13.0,3.013,OBSERVED
2016-10-14,13.0,16.6,1.769,OBSERVED
2016-10-14,16.6,22.8,0.8618,OBSERVED
2016-10-14,22.8,33.5,0.3359,OBSERVED
2016-10-14,33.5,48.5,0.1242,OBSERVED
2016-10-14,48.5,69.7,0.04489,OBSERVED
2016-10-14,69.7,100.0,0.01672,OBSERVED
2016-10-15,1.71,1.92,103.7,OBSERVED
2016-10-15,1.92,2.15,90.82,OBSERVED
2016-10-15,2.15,2.4,81.24,OBSERVED
2016-10-15,2.4,2.67,69.18,OBSERVED
2016-10-15,2.67,2.97,62.08,OBSERVED
2016-10-15,2.97,3.29,53.27,OBSERVED
2016-10-15,3.29,3.64,45.93,OBSERVED
2016-10-15,3.64,4.02,38.96,OBSERVED
2016-10-15,4.02,4.43,31.7,OBSERVED
2016-10-15,4.43,4.88,26.15,OBSERVED
2016-10-15,4.88,5.37,21.76,OBSERVED
2016-10-15,5.37,5.9,17.37,OBSERVED
2016-10-15,5.9,6.47,14.36,OBSERVED
2016-10-15,6.47,7.09,11.77,OBSERVED
2016-10-15,7.09,7.76,9.315,OBSERVED
2016-10-15,7.76,8.48,7.659,OBSERVED
2016-10-15,8.48,9.26,6.101,OBSERVED
2016-10-15,9.26,10.1,4.92,OBSERVED
2016-10-15,10.1,11.0,4.093,OBSERVED
2016-10-15,11.0,13.0,2.983,OBSERVED
2016-10-15,13.0,16.6,1.735,OBSERVED
2016-10-15,16.6,22.8,0.847,OBSERVED
2016-10-15,22.8,33.5,0.333,OBSERVED
2016-10-15,33.5,48.5,0.1245,OBSERVED
2016-10-15,48.5,69.7,0.04537,OBSERVED
2016-10-15,69.7,100.0,0.01656,OBSERVED
2016-10-16,1.71,1.92,96.42,OBSERVED
2016-10-16,1.92,2.15,87.86,OBSERVED
2016-10-16,2.15,2.4,78.41,OBSERVED
2016-10-16,2.4,2.67,71.55,OBSERVED
2016-10-16,2.67,2.97,62.76,OBSERVED
2016-10-16,2.97,3.29,55.13,OBSERVED
2016-10-16,3.29,3.64,45.92,OBSERVED
2016-10-16,3.64,4.02,38.18,OBSERVED
2016-10-16,4.02,4.43,31.33,OBSERVED
2016-10-16,4.43,4.88,25.82,OBSERVED
2016-10-16,4.88,5.37,21.44,OBSERVED
2016-10-16,5.37,5.9,17.87,OBSERVED
2016-10-16,5.9,6.47,14.36,OBSERVED
2016-10-16,6.47,7.09,11.53,OBSERVED
2016-10-16,7.09,7.76,9.52,OBSERVED
2016-10-16,7.76,8.48,7.638,OBSERVED
2016-10-16,8.48,9.26,6.264,OBSERVED
2016-10-16,9.26,10.1,5.021,OBSERVED
2016-10-16,10.1,11.0,4.078,OBSERVED
2016-10-16,11.0,13.0,2.974,OBSERVED
2016-10-16,13.0,16.6,1.767,OBSERVED
2016-10-16,16.6,22.8,0.8604,OBSERVED
2016-10-16,22.8,33.5,0.3356,OBSERVED
2016-10-16,33.5,48.5,0.1215,OBSERVED
2016-10-16,48.5,69.7,0.04486,OBSERVED
2016-10-16,69.7,100.0,0.01715,OBSERVED
2016-10-17,1.71,1.92,99.94,OBSERVED
2016-10-17,1.92,2.15,90.99,OBSERVED
2016-10-17,2.15,2.4,80.77,OBSERVED
2016-10-17,2.4,2.67,71.36,OBSERVED
2016-10-17,2.67,2.97,61.23,OBSERVED
2016-10-17,2.97,3.29,53.05,OBSERVED
2016-10-17,3.29,3.64,44.9,OBSERVED
2016-10-17,3.64,4.02,37.97,OBSERVED
2016-10-17,4.02,4.43,32.19,OBSERVED
2016-10-17,4.43,4.88,26.16,OBSERVED
2016-10-17,4.88,5.37,21.25,OBSERVED
2016-10-17,5.37,5.9,17.42,OBSERVED
2016-10-17,5.9,6.47,14.09,OBSERVED
2016-10-17,6.47,7.09,11.56,OBSERVED
2016-10-17,7.09,7.76,9.299,OBSERVED
2016-10-17,7.76,8.48,7.557,OBSERVED
2016-10-17,8.48,9.26,6.213,OBSERVED
2016-10-17,9.26,10.1,5.018,OBSERVED
2016-10-17,10.1,11.0,4.094,OBSERVED
2016-10-17,11.0,13.0,2.989,OBSERVED
2016-10-17,13.0,16.6,1.771,OBSERVED
2016-10-17,16.6,22.8,0.8395,OBSERVED
2016-10-17,22.8,33.5,0.3357,OBSERVED
2016-10-17,33.5,48.5,0.1214,OBSERVED
2016-10-17,48.5,69.7,0.0446,OBSERVED
2016-10-17,69.7,100.0,0.01686,OBSERVED
2016-10-18,1.71,1.92,96.28,OBSERVED
2016-10-18,1.92,2.15,92.46,OBSERVED
2016-10-18,2.15,2.4,81.15,OBSERVED
2016-10-18,2.4,2.67,70.53,OBSERVED
2016-10-18,2.67,2.97,62.4,OBSERVED
2016-10-18,2.97,3.29,53.49,OBSERVED
2016-10-18,3.29,3.64,45.8,OBSERVED
2016-10-18,3.64,4.02,37.88,OBSERVED
2016-10-18,4.02,4.43,31.71,OBSERVED
2016-10-18,4.43,4.88,25.96,OBSERVED
2016-10-18,4.88,5.37,21.52,OBSERVED
2016-10-18,5.37,5.9,17.45,OBSERVED
2016-10-18,5.9,6.47,14.43,OBSERVED
2016-10-18,6.47,7.09,11.56,OBSERVED
2016-10-18,7.09,7.76,9.565,OBSERVED
2016-10-18,7.76,8.48,7.762,OBSERVED
2016-10-18,8.48,9.26,6.317,OBSERVED
2016-10-18,9.26,10.1,4.927,OBSERVED
2016-10-18,10.1,11.0,3.994,OBSERVED
2016-10-18,11.0,13.0,2.931,OBSERVED
2016-10-18,13.0,16.6,1.723,OBSERVED
2016-10-18,16.6,22.8,0.8533,OBSERVED
2016-10-18,22.8,33.5,0.3348,OBSERVED
2016-10-18,33.5,48.5,0.1226,OBSERVED
2016-10-18,48.5,69.7,0.04525,OBSERVED
2016-10-18,69.7,100.0,0.01644,OBSERVED
2016-10-19,1.71,1.92,100.5,OBSERVED
2016-10-19,1.92,2.15,90.49,OBSERVED
2016-10-19,2.15,2.4,81.91,OBSERVED
2016-10-19,2.4,2.67,73.44,OBSERVED
2016-10-19,2.67,2.97,63.9,OBSERVED
2016-10-19,2.97,3.29,55.53,OBSERVED
2016-10-19,3.29,3.64,46.14,OBSERVED
2016-10-19,3.64,4.02,38.15,OBSERVED
2016-10-19,4.02,4.43,32.01,OBSERVED
2016-10-19,4.43,4.88,26.21,OBSERVED
2016-10-19,4.88,5.37,21.81,OBSERVED
2016-10-19,5.37,5.9,17.84,OBSERVED
2016-10-19,5.9,6.47,14.42,OBSERVED
2016-10-19,6.47,7.09,11.68,OBSERVED
2016-10-19,7.09,7.76,9.674,OBSERVED
2016-10-19,7.76,8.48,7.508,OBSERVED
2016-10-19,8.48,9.26,6.147,OBSERVED
2016-10-19,9.26,10.1,4.94,OBSERVED
2016-10-19,10.1,11.0,4.018,OBSERVED
2016-10-19,11.0,13.0,2.973,OBSERVED
2016-10-19,13.0,16.6,1.75,OBSERVED
2016-10-19,16.6,22.8,0.8412,OBSERVED
2016-10-19,22.8,33.5,0.3365,OBSERVED
2016-10-19,33.5,48.5,0.1218,OBSERVED
2016-10-19,48.5,69.7,0.04604,OBSERVED
2016-10-19,69.7,100.0,0.01729,OBSERVED
2016-10-20,1.71,1.92,102.3,OBSERVED
2016-10-20,1.92,2.15,92.91,OBSERVED
2016-10-20,2.15,2.4,83.7,OBSERVED
2016-10-20,2.4,2.67,72.19,OBSERVED
2016-10-20,2.67,2.97,63.61,OBSERVED
2016-10-20,2.97,3.29,53.7,OBSERVED
2016-10-20,3.29,3.64,46.41,OBSERVED
2016-10-20,3.64,4.02,38.65,OBSERVED
2016-10-20,4.02,4.43,31.91,OBSERVED
2016-10-20,4.43,4.88,26.94,OBSERVED
2016-10-20,4.88,5.37,21.93,OBSERVED
2016-10-20,5.37,5.9,18.01,OBSERVED
2016-10-20,5.9,6.47,14.56,OBSERVED
2016-10-20,6.47,7.09,11.87,OBSERVED
2016-10-20,7.09,7.76,9.471,OBSERVED
2016-10-20,7.76,8.48,7.648,OBSERVED
2016-10-20,8.48,9.26,6.121,OBSERVED
2016-10-20,9.26,10.1,5.03,OBSERVED
2016-10-20,10.1,11.0,4.042,OBSERVED
2016-10-20,11.0,13.0,2.966,OBSERVED
2016-10-20,13.0,16.6,1.77,OBSERVED
2016-10-20,16.6,22.8,0.8605,OBSERVED
2016-10-20,22.8,33.5,0.3443,OBSERVED
2016-10-20,33.5,48.5,0.1222,OBSERVED
2016-10-20,48.5,69.7,0.04605,OBSERVED
2016-10-20,69.7,100.0,0.01654,OBSERVED
2016-10-21,1.71,1.92,102.8,OBSERVED
2016-10-21,1.92,2.15,94.66,OBSERVED
2016-10-21,2.15,2.4,83.71,OBSERVED
2016-10-21,2.4,2.67,73.99,OBSERVED
2016-10-21,2.67,2.97,63.2,OBSERVED
2016-10-21,2.97,3.29,54.85,OBSERVED
2016-10-21,3.29,3.64,46.64,OBSERVED
2016-10-21,3.64,4.02,39.22,OBSERVED
2016-10-21,4.02,4.43,32.28,OBSERVED
2016-10-21,4.43,4.88,27.06,OBSERVED
2016-10-21,4.88,5.37,21.79,OBSERVED
2016-10-21,5.37,5.9,17.99,OBSERVED
2016-10-21,5.9,6.47,14.66,OBSERVED
2016-10-21,6.47,7.09,11.93,OBSERVED
2016-10-21,7.09,7.76,9.694,OBSERVED
2016-10-21,7.76,8.48,7.712,OBSERVED
2016-10-21,8.48,9.26,6.287,OBSERVED
2016-10-21,9.26,10.1,5.106,OBSERVED
2016-10-21,10.1,11.0,3.965,OBSERVED
2016-10-21,11.0,13.0,2.953,OBSERVED
2016-10-21,13.0,16.6,1.774,OBSERVED
2016-10-21,16.6,22.8,0.8578,OBSERVED
2016-10-21,22.8,33.5,0.332,OBSERVED
2016-10-21,33.5,48.5,0.1264,OBSERVED
2016-10-21,48.5,69.7,0.04598,OBSERVED
2016-10-21,69.7,100.0,0.01669,OBSERVED
2016-10-22,1.71,1.92,108.6,OBSERVED
2016-10-22,1.92,2.15,97.86,OBSERVED
2016-10-22,2.15,2.4,84.8,OBSERVED
2016-10-22,2.4,2.67,73.51,OBSERVED
2016-10-22,2.67,2.97,65.35,OBSERVED
2016-10-22,2.97,3.29,57.38,OBSERVED
2016-10-22,3.29,3.64,48.32,OBSERVED
2016-10-22,3.64,4.02,39.43,OBSERVED
2016-10-22,4.02,4.43,32.27,OBSERVED
2016-10-22,4.43,4.88,27.01,OBSERVED
2016-10-22,4.88,5.37,22.3,OBSERVED
2016-10-22,5.37,5.9,17.78,OBSERVED
2016-10-22,5.9,6.47,14.81,OBSERVED
2016-10-22,6.47,7.09,12.03,OBSERVED
2016-10-22,7.09,7.76,9.751,OBSERVED
2016-10-22,7.76,8.48,7.858,OBSERVED
2016-10-22,8.48,9.26,6.119,OBSERVED
2016-10-22,9.26,10.1,5.05,OBSERVED
2016-10-22,10.1,11.0,4.043,OBSERVED
2016-10-22,11.0,13.0,2.946,OBSERVED
2016-10-22,13.0,16.6,1.797,OBSERVED
2016-10-22,16.6,22.8,0.856,OBSERVED
2016-10-22,22.8,33.5,0.3396,OBSERVED
2016-10-22,33.5,48.5,0.1229,OBSERVED
2016-10-22,48.5,69.7,0.0457,OBSERVED
2016-10-22,69.7,100.0,0.01727,OBSERVED
2016-10-23,1.71,1.92,104.6,OBSERVED
2016-10-23,1.92,2.15,95.77,OBSERVED
2016-10-23,2.15,2.4,86.02,OBSERVED
2016-10-23,2.4,2.67,75.65,OBSERVED
2016-10-23,2.67,2.97,63.66,OBSERVED
2016-10-23,2.97,3.29,54.77,OBSERVED
2016-10-23,3.29,3.64,46.38,OBSERVED
2016-10-23,3.64,4.02,38.98,OBSERVED
2016-10-23,4.02,4.43,32.92,OBSERVED
2016-10-23,4.43,4.88,27.02,OBSERVED
2016-10-23,4.88,5.37,21.75,OBSERVED
2016-10-23,5.37,5.9,18.17,OBSERVED
2016-10-23,5.9,6.47,14.96,OBSERVED
2016-10-23,6.47,7.09,12.14,OBSERVED
2016-10-23,7.09,7.76,9.674,OBSERVED
2016-10-23,7.76,8.48,7.925,OBSERVED
2016-10-23,8.48,9.26,6.391,OBSERVED
2016-10-23,9.26,10.1,5.082,OBSERVED
2016-10-23,10.1,11.0,4.118,OBSERVED
2016-10-23,11.0,13.0,2.979,OBSERVED
2016-10-23,13.0,16.6,1.77,OBSERVED
2016-10-23,16.6,22.8,0.871,OBSERVED
2016-10-23,22.8,33.5,0.3407,OBSERVED
2016-10-23,33.5,48.5,0.1244,OBSERVED
2016-10-23,48.5,69.7,0.04442,OBSERVED
2016-10-23,69.7,100.0,0.01584,OBSERVED
2016-10-24,1.71,1.92,105.1,OBSERVED
2016-10-24,1.92,2.15,95.92,OBSERVED
2016-10-24,2.15,2.4,84.62,OBSERVED
2016-10-24,2.4,2.67,74.86,OBSERVED
2016-10-24,2.67,2.97,64.35,OBSERVED
2016-10-24,2.97,3.29,55.11,OBSERVED
2016-10-24,3.29,3.64,47.12,OBSERVED
2016-10-24,3.64,4.02,38.9,OBSERVED
2016-10-24,4.02,4.43,32.66,OBSERVED
2016-10-24,4.43,4.88,26.74,OBSERVED
2016-10-24,4.88,5.37,22.05,OBSERVED
2016-10-24,5.37,5.9,17.96,OBSERVED
2016-10-24,5.9,6.47,14.61,OBSERVED
2016-10-24,6.47,7.09,11.92,OBSERVED
2016-10-24,7.09,7.76,9.529,OBSERVED
2016-10-24,7.76,8.48,7.717,OBSERVED
2016-10-24,8.48,9.26,6.335,OBSERVED
2016-10-24,9.26,10.1,5.084,OBSERVED
2016-10-24,10.1,11.0,4.139,OBSERVED
2016-10-24,11.0,13.0,3.025,OBSERVED
2016-10-24,13.0,16.6,1.769,OBSERVED
2016-10-24,16.6,22.8,0.8656,OBSERVED
2016-10-24,22.8,33.5,0.332,OBSERVED
2016-10-24,33.5,48.5,0.1222,OBSERVED
2016-10-24,48.5,69.7,0.0453,OBSERVED
2016-10-24,69.7,100.0,0.01663,OBSERVED
2016-10-25,1.71,1.92,102.2,OBSERVED
2016-10-25,1.92,2.15,93.75,OBSERVED
2016-10-25,2.15,2.4,84.07,OBSERVED
2016-10-25,2.4,2.67,72.99,OBSERVED
2016-10-25,2.67,2.97,63.24,OBSERVED
2016-10-25,2.97,3.29,53.55,OBSERVED
2016-10-25,3.29,3.64,45.43,OBSERVED
2016-10-25,3.64,4.02,38.48,OBSERVED
2016-10-25,4.02,4.43,31.51,OBSERVED
2016-10-25,4.43,4.88,26.06,OBSERVED
2016-10-25,4.88,5.37,21.86,OBSERVED
2016-10-25,5.37,5.9,18.08,OBSERVED
2016-10-25,5.9,6.47,14.67,OBSERVED
2016-10-25,6.47,7.09,11.85,OBSERVED
2016-10-25,7.09,7.76,9.461,OBSERVED
2016-10-25,7.76,8.48,7.65,OBSERVED
2016-10-25,8.48,9.26,6.332,OBSERVED
