date YYY-MM-DD,rigidity_min GV,rigidity_max GV,electron_flux m^-2sr^-1s^-1GV^-1,electron_flux_error_statistical m^-2sr^-1s^-1GV^-1,electron_flux_error_timedependent m^-2sr^-1s^-1GV^-1,electron_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2016-7-5,11.00,16.60,8.662E-2,0.140E-2,0.087E-2,0.129E-2,
2016-7-5,16.60,22.80,2.636E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-5,22.80,41.90,6.021E-3,0.145E-3,0.060E-3,0.090E-3,
2016-7-6,1.00,1.71,1.363E+1,0.028E+1,0.027E+1,0.040E+1,
2016-7-6,1.71,2.97,8.103E+0,0.069E+0,0.122E+0,0.172E+0,
2016-7-6,2.97,4.02,3.9610E+0,0.041E+0,0.040E+0,0.065E+0,
2016-7-6,4.02,5.90,1.757E+0,0.016E+0,0.018E+0,0.026E+0,
2016-7-6,5.90,7.09,8.160E-1,0.111E-1,0.082E-1,0.121E-1,
2016-7-6,7.09,8.48,4.826E-1,0.074E-1,0.048E-1,0.072E-1,
2016-7-6,8.48,11.00,2.465E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-6,11.00,16.60,8.753E-2,0.140E-2,0.088E-2,0.130E-2,
2016-7-6,16.60,22.80,2.556E-2,0.062E-2,0.026E-2,0.038E-2,
2016-7-6,22.80,41.90,5.958E-3,0.144E-3,0.060E-3,0.089E-3,
2016-7-7,1.00,1.71,1.453E+1,0.032E+1,0.029E+1,0.042E+1,
2016-7-7,1.71,2.97,7.971E+0,0.069E+0,0.120E+0,0.169E+0,
2016-7-7,2.97,4.02,3.906E+0,0.041E+0,0.039E+0,0.064E+0,
2016-7-7,4.02,5.90,1.755E+0,0.016E+0,0.018E+0,0.026E+0,
2016-7-7,5.90,7.09,8.040E-1,0.111E-1,0.080E-1,0.120E-1,
2016-7-7,7.09,8.48,4.892E-1,0.075E-1,0.049E-1,0.073E-1,
2016-7-7,8.48,11.00,2.509E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-7,11.00,16.60,8.388E-2,0.139E-2,0.084E-2,0.125E-2,
2016-7-7,16.60,22.80,2.596E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-7,22.80,41.90,6.186E-3,0.147E-3,0.062E-3,0.092E-3,
2016-7-8,1.00,1.71,1.419E+1,0.032E+1,0.028E+1,0.041E+1,
2016-7-8,1.71,2.97,7.9310E+0,0.068E+0,0.119E+0,0.168E+0,
2016-7-8,2.97,4.02,3.917E+0,0.040E+0,0.039E+0,0.064E+0,
2016-7-8,4.02,5.90,1.748E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-8,5.90,7.09,8.125E-1,0.111E-1,0.081E-1,0.121E-1,
2016-7-8,7.09,8.48,4.773E-1,0.074E-1,0.048E-1,0.071E-1,
2016-7-8,8.48,11.00,2.489E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-8,11.00,16.60,8.557E-2,0.140E-2,0.086E-2,0.127E-2,
2016-7-8,16.60,22.80,2.576E-2,0.063E-2,0.026E-2,0.038E-2,
2016-7-8,22.80,41.90,6.114E-3,0.146E-3,0.061E-3,0.091E-3,
2016-7-9,1.00,1.71,1.318E+1,0.032E+1,0.026E+1,0.038E+1,
2016-7-9,1.71,2.97,7.757E+0,0.068E+0,0.116E+0,0.165E+0,
2016-7-9,2.97,4.02,3.798E+0,0.040E+0,0.038E+0,0.062E+0,
2016-7-9,4.02,5.90,1.699E+0,0.016E+0,0.017E+0,0.025E+0,
2016-7-9,5.90,7.09,7.991E-1,0.110E-1,0.080E-1,0.119E-1,
2016-7-9,7.09,8.48,4.918E-1,0.075E-1,0.049E-1,0.073E-1,
2016-7-9,8.48,11.00,2.510E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-9,11.00,16.60,8.669E-2,0.141E-2,0.087E-2,0.129E-2,
2016-7-9,16.60,22.80,2.559E-2,0.062E-2,0.026E-2,0.038E-2,
2016-7-9,22.80,41.90,6.303E-3,0.148E-3,0.063E-3,0.094E-3,
2016-7-10,1.00,1.71,1.309E+1,0.030E+1,0.026E+1,0.038E+1,
2016-7-10,1.71,2.97,7.614E+0,0.066E+0,0.114E+0,0.162E+0,
2016-7-10,2.97,4.02,3.807E+0,0.040E+0,0.038E+0,0.062E+0,
2016-7-10,4.02,5.90,1.725E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-10,5.90,7.09,8.224E-1,0.112E-1,0.082E-1,0.122E-1,
2016-7-10,7.09,8.48,4.681E-1,0.073E-1,0.047E-1,0.070E-1,
2016-7-10,8.48,11.00,2.519E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-10,11.00,16.60,8.472E-2,0.139E-2,0.085E-2,0.126E-2,
2016-7-10,16.60,22.80,2.687E-2,0.064E-2,0.027E-2,0.040E-2,
2016-7-10,22.80,41.90,6.022E-3,0.145E-3,0.060E-3,0.090E-3,
2016-7-11,1.00,1.71,1.318E+1,0.037E+1,0.026E+1,0.038E+1,
2016-7-11,1.71,2.97,7.705E+0,0.066E+0,0.116E+0,0.163E+0,
2016-7-11,2.97,4.02,3.754E+0,0.039E+0,0.038E+0,0.062E+0,
2016-7-11,4.02,5.90,1.706E+0,0.016E+0,0.017E+0,0.025E+0,
2016-7-11,5.90,7.09,8.041E-1,0.109E-1,0.080E-1,0.120E-1,
2016-7-11,7.09,8.48,4.891E-1,0.074E-1,0.049E-1,0.073E-1,
2016-7-11,8.48,11.00,2.429E-1,0.037E-1,0.024E-1,0.036E-1,
2016-7-11,11.00,16.60,8.397E-2,0.138E-2,0.084E-2,0.125E-2,
2016-7-11,16.60,22.80,2.592E-2,0.062E-2,0.026E-2,0.039E-2,
2016-7-11,22.80,41.90,6.116E-3,0.145E-3,0.061E-3,0.091E-3,
2016-7-12,1.00,1.71,1.2610E+1,0.036E+1,0.025E+1,0.037E+1,
2016-7-12,1.71,2.97,7.564E+0,0.068E+0,0.113E+0,0.160E+0,
2016-7-12,2.97,4.02,3.682E+0,0.040E+0,0.037E+0,0.060E+0,
2016-7-12,4.02,5.90,1.703E+0,0.016E+0,0.017E+0,0.025E+0,
2016-7-12,5.90,7.09,8.199E-1,0.112E-1,0.082E-1,0.122E-1,
2016-7-12,7.09,8.48,4.524E-1,0.072E-1,0.045E-1,0.067E-1,
2016-7-12,8.48,11.00,2.503E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-12,11.00,16.60,8.463E-2,0.139E-2,0.085E-2,0.126E-2,
2016-7-12,16.60,22.80,2.617E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-12,22.80,41.90,5.941E-3,0.144E-3,0.059E-3,0.088E-3,
2016-7-13,1.00,1.71,1.295E+1,0.028E+1,0.026E+1,0.038E+1,
2016-7-13,1.71,2.97,7.7010E+0,0.066E+0,0.116E+0,0.164E+0,
2016-7-13,2.97,4.02,3.764E+0,0.039E+0,0.038E+0,0.062E+0,
2016-7-13,4.02,5.90,1.719E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-13,5.90,7.09,7.845E-1,0.109E-1,0.078E-1,0.117E-1,
2016-7-13,7.09,8.48,4.709E-1,0.073E-1,0.047E-1,0.070E-1,
2016-7-13,8.48,11.00,2.471E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-13,11.00,16.60,8.657E-2,0.139E-2,0.087E-2,0.129E-2,
2016-7-13,16.60,22.80,2.550E-2,0.062E-2,0.026E-2,0.038E-2,
2016-7-13,22.80,41.90,5.947E-3,0.143E-3,0.059E-3,0.088E-3,
2016-7-14,1.00,1.71,1.308E+1,0.044E+1,0.026E+1,0.038E+1,
2016-7-14,1.71,2.97,7.688E+0,0.068E+0,0.115E+0,0.163E+0,
2016-7-14,2.97,4.02,3.716E+0,0.040E+0,0.037E+0,0.061E+0,
2016-7-14,4.02,5.90,1.715E+0,0.016E+0,0.017E+0,0.025E+0,
2016-7-14,5.90,7.09,7.821E-1,0.109E-1,0.078E-1,0.116E-1,
2016-7-14,7.09,8.48,4.774E-1,0.074E-1,0.048E-1,0.071E-1,
2016-7-14,8.48,11.00,2.441E-1,0.038E-1,0.024E-1,0.036E-1,
2016-7-14,11.00,16.60,8.697E-2,0.142E-2,0.087E-2,0.129E-2,
2016-7-14,16.60,22.80,2.546E-2,0.062E-2,0.025E-2,0.038E-2,
2016-7-14,22.80,41.90,5.781E-3,0.142E-3,0.058E-3,0.086E-3,
2016-7-15,1.00,1.71,1.293E+1,0.029E+1,0.026E+1,0.037E+1,
2016-7-15,1.71,2.97,7.645E+0,0.066E+0,0.115E+0,0.162E+0,
2016-7-15,2.97,4.02,3.769E+0,0.039E+0,0.038E+0,0.062E+0,
2016-7-15,4.02,5.90,1.717E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-15,5.90,7.09,8.165E-1,0.111E-1,0.082E-1,0.121E-1,
2016-7-15,7.09,8.48,4.693E-1,0.073E-1,0.047E-1,0.070E-1,
2016-7-15,8.48,11.00,2.510E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-15,11.00,16.60,8.774E-2,0.141E-2,0.088E-2,0.130E-2,
2016-7-15,16.60,22.80,2.572E-2,0.063E-2,0.026E-2,0.038E-2,
2016-7-15,22.80,41.90,5.801E-3,0.142E-3,0.058E-3,0.086E-3,
2016-7-16,1.00,1.71,1.374E+1,0.029E+1,0.027E+1,0.040E+1,
2016-7-16,1.71,2.97,7.791E+0,0.067E+0,0.117E+0,0.165E+0,
2016-7-16,2.97,4.02,3.847E+0,0.039E+0,0.038E+0,0.063E+0,
2016-7-16,4.02,5.90,1.742E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-16,5.90,7.09,8.203E-1,0.111E-1,0.082E-1,0.122E-1,
2016-7-16,7.09,8.48,4.871E-1,0.074E-1,0.049E-1,0.072E-1,
2016-7-16,8.48,11.00,2.441E-1,0.037E-1,0.024E-1,0.036E-1,
2016-7-16,11.00,16.60,8.538E-2,0.139E-2,0.085E-2,0.127E-2,
2016-7-16,16.60,22.80,2.624E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-16,22.80,41.90,5.715E-3,0.141E-3,0.057E-3,0.085E-3,
2016-7-17,1.00,1.71,1.307E+1,0.033E+1,0.026E+1,0.038E+1,
2016-7-17,1.71,2.97,7.771E+0,0.066E+0,0.117E+0,0.165E+0,
2016-7-17,2.97,4.02,3.796E+0,0.039E+0,0.038E+0,0.062E+0,
2016-7-17,4.02,5.90,1.723E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-17,5.90,7.09,8.145E-1,0.110E-1,0.081E-1,0.121E-1,
2016-7-17,7.09,8.48,4.858E-1,0.074E-1,0.049E-1,0.072E-1,
2016-7-17,8.48,11.00,2.542E-1,0.038E-1,0.025E-1,0.038E-1,
2016-7-17,11.00,16.60,8.899E-2,0.142E-2,0.089E-2,0.132E-2,
2016-7-17,16.60,22.80,2.501E-2,0.062E-2,0.025E-2,0.037E-2,
2016-7-17,22.80,41.90,5.886E-3,0.143E-3,0.059E-3,0.087E-3,
2016-7-18,1.00,1.71,1.338E+1,0.029E+1,0.027E+1,0.039E+1,
2016-7-18,1.71,2.97,7.8510E+0,0.067E+0,0.118E+0,0.167E+0,
2016-7-18,2.97,4.02,3.899E+0,0.040E+0,0.039E+0,0.064E+0,
2016-7-18,4.02,5.90,1.761E+0,0.016E+0,0.018E+0,0.026E+0,
2016-7-18,5.90,7.09,8.211E-1,0.112E-1,0.082E-1,0.122E-1,
2016-7-18,7.09,8.48,4.917E-1,0.075E-1,0.049E-1,0.073E-1,
2016-7-18,8.48,11.00,2.468E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-18,11.00,16.60,8.848E-2,0.144E-2,0.088E-2,0.132E-2,
2016-7-18,16.60,22.80,2.651E-2,0.065E-2,0.027E-2,0.039E-2,
2016-7-18,22.80,41.90,6.044E-3,0.147E-3,0.060E-3,0.090E-3,
2016-7-19,1.00,1.71,1.378E+1,0.026E+1,0.028E+1,0.040E+1,
2016-7-19,1.71,2.97,7.915E+0,0.067E+0,0.119E+0,0.168E+0,
2016-7-19,2.97,4.02,3.887E+0,0.039E+0,0.039E+0,0.064E+0,
2016-7-19,4.02,5.90,1.783E+0,0.016E+0,0.018E+0,0.027E+0,
2016-7-19,5.90,7.09,7.955E-1,0.110E-1,0.080E-1,0.118E-1,
2016-7-19,7.09,8.48,4.965E-1,0.075E-1,0.050E-1,0.074E-1,
2016-7-19,8.48,11.00,2.485E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-19,11.00,16.60,8.852E-2,0.141E-2,0.089E-2,0.132E-2,
2016-7-19,16.60,22.80,2.638E-2,0.062E-2,0.026E-2,0.039E-2,
2016-7-19,22.80,41.90,5.915E-3,0.144E-3,0.059E-3,0.088E-3,
2016-7-20,1.00,1.71,1.267E+1,0.046E+1,0.025E+1,0.037E+1,
2016-7-20,1.71,2.97,7.567E+0,0.066E+0,0.114E+0,0.161E+0,
2016-7-20,2.97,4.02,3.576E+0,0.038E+0,0.036E+0,0.059E+0,
2016-7-20,4.02,5.90,1.6610E+0,0.015E+0,0.017E+0,0.025E+0,
2016-7-20,5.90,7.09,7.8010E-1,0.107E-1,0.078E-1,0.116E-1,
2016-7-20,7.09,8.48,4.656E-1,0.072E-1,0.047E-1,0.069E-1,
2016-7-20,8.48,11.00,2.473E-1,0.037E-1,0.025E-1,0.037E-1,
2016-7-20,11.00,16.60,8.309E-2,0.137E-2,0.083E-2,0.124E-2,
2016-7-20,16.60,22.80,2.643E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-20,22.80,41.90,5.562E-3,0.139E-3,0.056E-3,0.083E-3,
2016-7-21,1.00,1.71,1.639E+1,0.224E+1,0.033E+1,0.048E+1,
2016-7-21,1.71,2.97,7.607E+0,0.089E+0,0.114E+0,0.161E+0,
2016-7-21,2.97,4.02,3.587E+0,0.055E+0,0.036E+0,0.059E+0,
2016-7-21,4.02,5.90,1.716E+0,0.024E+0,0.017E+0,0.026E+0,
2016-7-21,5.90,7.09,7.804E-1,0.179E-1,0.078E-1,0.116E-1,
2016-7-21,7.09,8.48,4.833E-1,0.123E-1,0.048E-1,0.072E-1,
2016-7-21,8.48,11.00,2.379E-1,0.062E-1,0.024E-1,0.035E-1,
2016-7-21,11.00,16.60,8.815E-2,0.242E-2,0.088E-2,0.131E-2,
2016-7-21,16.60,22.80,2.677E-2,0.111E-2,0.027E-2,0.040E-2,
2016-7-21,22.80,41.90,5.739E-3,0.244E-3,0.057E-3,0.085E-3,
2016-7-22,1.00,1.71,1.365E+1,0.048E+1,0.027E+1,0.040E+1,
2016-7-22,1.71,2.97,7.651E+0,0.125E+0,0.115E+0,0.162E+0,
2016-7-22,2.97,4.02,3.738E+0,0.061E+0,0.037E+0,0.061E+0,
2016-7-22,4.02,5.90,1.745E+0,0.022E+0,0.017E+0,0.026E+0,
2016-7-22,5.90,7.09,8.198E-1,0.148E-1,0.082E-1,0.122E-1,
2016-7-22,7.09,8.48,4.703E-1,0.096E-1,0.047E-1,0.070E-1,
2016-7-22,8.48,11.00,2.444E-1,0.049E-1,0.024E-1,0.036E-1,
2016-7-22,11.00,16.60,8.908E-2,0.183E-2,0.089E-2,0.132E-2,
2016-7-22,16.60,22.80,2.4610E-2,0.078E-2,0.025E-2,0.037E-2,
2016-7-22,22.80,41.90,5.701E-3,0.182E-3,0.057E-3,0.085E-3,
2016-7-23,1.00,1.71,1.392E+1,0.035E+1,0.028E+1,0.040E+1,
2016-7-23,1.71,2.97,7.691E+0,0.067E+0,0.115E+0,0.163E+0,
2016-7-23,2.97,4.02,3.786E+0,0.040E+0,0.038E+0,0.062E+0,
2016-7-23,4.02,5.90,1.706E+0,0.016E+0,0.017E+0,0.025E+0,
2016-7-23,5.90,7.09,8.167E-1,0.111E-1,0.082E-1,0.121E-1,
2016-7-23,7.09,8.48,4.711E-1,0.073E-1,0.047E-1,0.070E-1,
2016-7-23,8.48,11.00,2.458E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-23,11.00,16.60,8.669E-2,0.140E-2,0.087E-2,0.129E-2,
2016-7-23,16.60,22.80,2.743E-2,0.065E-2,0.027E-2,0.041E-2,
2016-7-23,22.80,41.90,5.843E-3,0.142E-3,0.058E-3,0.087E-3,
2016-7-24,1.00,1.71,1.383E+1,0.043E+1,0.028E+1,0.040E+1,
2016-7-24,1.71,2.97,7.641E+0,0.065E+0,0.115E+0,0.162E+0,
2016-7-24,2.97,4.02,3.866E+0,0.039E+0,0.039E+0,0.063E+0,
2016-7-24,4.02,5.90,1.727E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-24,5.90,7.09,8.165E-1,0.111E-1,0.082E-1,0.121E-1,
2016-7-24,7.09,8.48,4.7410E-1,0.073E-1,0.047E-1,0.071E-1,
2016-7-24,8.48,11.00,2.441E-1,0.038E-1,0.024E-1,0.036E-1,
2016-7-24,11.00,16.60,8.403E-2,0.139E-2,0.084E-2,0.125E-2,
2016-7-24,16.60,22.80,2.534E-2,0.062E-2,0.025E-2,0.038E-2,
2016-7-24,22.80,41.90,6.0110E-3,0.145E-3,0.060E-3,0.089E-3,
2016-7-25,1.00,1.71,1.349E+1,0.030E+1,0.027E+1,0.039E+1,
2016-7-25,1.71,2.97,7.816E+0,0.068E+0,0.117E+0,0.166E+0,
2016-7-25,2.97,4.02,3.794E+0,0.040E+0,0.038E+0,0.062E+0,
2016-7-25,4.02,5.90,1.7110E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-25,5.90,7.09,8.433E-1,0.113E-1,0.084E-1,0.125E-1,
2016-7-25,7.09,8.48,4.730E-1,0.073E-1,0.047E-1,0.070E-1,
2016-7-25,8.48,11.00,2.465E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-25,11.00,16.60,8.684E-2,0.141E-2,0.087E-2,0.129E-2,
2016-7-25,16.60,22.80,2.560E-2,0.062E-2,0.026E-2,0.038E-2,
2016-7-25,22.80,41.90,5.958E-3,0.144E-3,0.060E-3,0.089E-3,
2016-7-26,1.00,1.71,1.359E+1,0.031E+1,0.027E+1,0.039E+1,
2016-7-26,1.71,2.97,7.891E+0,0.066E+0,0.118E+0,0.167E+0,
2016-7-26,2.97,4.02,3.7710E+0,0.039E+0,0.038E+0,0.062E+0,
2016-7-26,4.02,5.90,1.722E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-26,5.90,7.09,7.868E-1,0.109E-1,0.079E-1,0.117E-1,
2016-7-26,7.09,8.48,4.805E-1,0.074E-1,0.048E-1,0.071E-1,
2016-7-26,8.48,11.00,2.443E-1,0.038E-1,0.024E-1,0.036E-1,
2016-7-26,11.00,16.60,8.807E-2,0.142E-2,0.088E-2,0.131E-2,
2016-7-26,16.60,22.80,2.591E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-26,22.80,41.90,6.132E-3,0.146E-3,0.061E-3,0.091E-3,
2016-7-27,1.00,1.71,1.408E+1,0.040E+1,0.028E+1,0.041E+1,
2016-7-27,1.71,2.97,7.777E+0,0.070E+0,0.117E+0,0.165E+0,
2016-7-27,2.97,4.02,3.794E+0,0.041E+0,0.038E+0,0.062E+0,
2016-7-27,4.02,5.90,1.722E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-27,5.90,7.09,8.003E-1,0.111E-1,0.080E-1,0.119E-1,
2016-7-27,7.09,8.48,4.807E-1,0.075E-1,0.048E-1,0.071E-1,
2016-7-27,8.48,11.00,2.422E-1,0.038E-1,0.024E-1,0.036E-1,
2016-7-27,11.00,16.60,8.624E-2,0.142E-2,0.086E-2,0.128E-2,
2016-7-27,16.60,22.80,2.567E-2,0.063E-2,0.026E-2,0.038E-2,
2016-7-27,22.80,41.90,6.177E-3,0.148E-3,0.062E-3,0.092E-3,
2016-7-28,1.00,1.71,1.332E+1,0.033E+1,0.027E+1,0.039E+1,
2016-7-28,1.71,2.97,7.771E+0,0.067E+0,0.117E+0,0.165E+0,
2016-7-28,2.97,4.02,3.752E+0,0.039E+0,0.038E+0,0.062E+0,
2016-7-28,4.02,5.90,1.735E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-28,5.90,7.09,8.0710E-1,0.110E-1,0.081E-1,0.120E-1,
2016-7-28,7.09,8.48,4.792E-1,0.073E-1,0.048E-1,0.071E-1,
2016-7-28,8.48,11.00,2.514E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-28,11.00,16.60,8.484E-2,0.139E-2,0.085E-2,0.126E-2,
2016-7-28,16.60,22.80,2.608E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-28,22.80,41.90,6.214E-3,0.147E-3,0.062E-3,0.092E-3,
2016-7-29,1.00,1.71,1.337E+1,0.026E+1,0.027E+1,0.039E+1,
2016-7-29,1.71,2.97,7.839E+0,0.066E+0,0.118E+0,0.166E+0,
2016-7-29,2.97,4.02,3.861E+0,0.039E+0,0.039E+0,0.063E+0,
2016-7-29,4.02,5.90,1.737E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-29,5.90,7.09,8.076E-1,0.110E-1,0.081E-1,0.120E-1,
2016-7-29,7.09,8.48,4.705E-1,0.073E-1,0.047E-1,0.070E-1,
2016-7-29,8.48,11.00,2.515E-1,0.038E-1,0.025E-1,0.037E-1,
2016-7-29,11.00,16.60,8.573E-2,0.140E-2,0.086E-2,0.127E-2,
2016-7-29,16.60,22.80,2.581E-2,0.063E-2,0.026E-2,0.038E-2,
2016-7-29,22.80,41.90,5.957E-3,0.144E-3,0.060E-3,0.089E-3,
2016-7-30,1.00,1.71,1.392E+1,0.039E+1,0.028E+1,0.040E+1,
2016-7-30,1.71,2.97,7.872E+0,0.069E+0,0.118E+0,0.167E+0,
2016-7-30,2.97,4.02,3.829E+0,0.039E+0,0.038E+0,0.063E+0,
2016-7-30,4.02,5.90,1.705E+0,0.016E+0,0.017E+0,0.025E+0,
2016-7-30,5.90,7.09,8.076E-1,0.110E-1,0.081E-1,0.120E-1,
2016-7-30,7.09,8.48,4.708E-1,0.073E-1,0.047E-1,0.070E-1,
2016-7-30,8.48,11.00,2.448E-1,0.037E-1,0.024E-1,0.036E-1,
2016-7-30,11.00,16.60,8.315E-2,0.137E-2,0.083E-2,0.124E-2,
2016-7-30,16.60,22.80,2.625E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-30,22.80,41.90,6.104E-3,0.146E-3,0.061E-3,0.091E-3,
2016-7-31,1.00,1.71,1.344E+1,0.031E+1,0.027E+1,0.039E+1,
2016-7-31,1.71,2.97,7.883E+0,0.066E+0,0.118E+0,0.167E+0,
2016-7-31,2.97,4.02,3.802E+0,0.039E+0,0.038E+0,0.062E+0,
2016-7-31,4.02,5.90,1.731E+0,0.016E+0,0.017E+0,0.026E+0,
2016-7-31,5.90,7.09,8.069E-1,0.110E-1,0.081E-1,0.120E-1,
2016-7-31,7.09,8.48,4.735E-1,0.073E-1,0.047E-1,0.070E-1,
2016-7-31,8.48,11.00,2.425E-1,0.037E-1,0.024E-1,0.036E-1,
2016-7-31,11.00,16.60,8.528E-2,0.140E-2,0.085E-2,0.127E-2,
2016-7-31,16.60,22.80,2.604E-2,0.063E-2,0.026E-2,0.039E-2,
2016-7-31,22.80,41.90,6.071E-3,0.146E-3,0.061E-3,0.090E-3,
2016-8-1,1.00,1.71,1.348E+1,0.029E+1,0.027E+1,0.039E+1,
2016-8-1,1.71,2.97,7.886E+0,0.068E+0,0.118E+0,0.167E+0,
2016-8-1,2.97,4.02,3.835E+0,0.040E+0,0.038E+0,0.063E+0,
2016-8-1,4.02,5.90,1.728E+0,0.016E+0,0.017E+0,0.026E+0,
2016-8-1,5.90,7.09,8.195E-1,0.112E-1,0.082E-1,0.122E-1,
2016-8-1,7.09,8.48,4.841E-1,0.074E-1,0.048E-1,0.072E-1,
2016-8-1,8.48,11.00,2.500E-1,0.038E-1,0.025E-1,0.037E-1,
2016-8-1,11.00,16.60,8.338E-2,0.138E-2,0.083E-2,0.124E-2,
2016-8-1,16.60,22.80,2.547E-2,0.062E-2,0.025E-2,0.038E-2,
2016-8-1,22.80,41.90,5.853E-3,0.143E-3,0.059E-3,0.087E-3,
2016-8-2,1.00,1.71,1.379E+1,0.034E+1,0.028E+1,0.040E+1,
2016-8-2,1.71,2.97,7.851E+0,0.066E+0,0.118E+0,0.167E+0,
2016-8-2,2.97,4.02,3.789E+0,0.039E+0,0.038E+0,0.062E+0,
2016-8-2,4.02,5.90,1.743E+0,0.016E+0,0.017E+0,0.026E+0,
2016-8-2,5.90,7.09,8.2110E-1,0.112E-1,0.082E-1,0.122E-1,
2016-8-2,7.09,8.48,4.856E-1,0.074E-1,0.049E-1,0.072E-1,
2016-8-2,8.48,11.00,2.489E-1,0.038E-1,0.025E-1,0.037E-1,
2016-8-2,11.00,16.60,8.726E-2,0.141E-2,0.087E-2,0.130E-2,
2016-8-2,16.60,22.80,2.561E-2,0.063E-2,0.026E-2,0.038E-2,
2016-8-2,22.80,41.90,6.275E-3,0.148E-3,0.063E-3,0.093E-3,
2016-8-3,1.00,1.71,1.319E+1,0.035E+1,0.026E+1,0.038E+1,
2016-8-3,1.71,2.97,7.808E+0,0.067E+0,0.117E+0,0.166E+0,
2016-8-3,2.97,4.02,3.801E+0,0.039E+0,0.038E+0,0.062E+0,
2016-8-3,4.02,5.90,1.714E+0,0.016E+0,0.017E+0,0.025E+0,
2016-8-3,5.90,7.09,7.943E-1,0.110E-1,0.079E-1,0.118E-1,
2016-8-3,7.09,8.48,4.718E-1,0.073E-1,0.047E-1,0.070E-1,
2016-8-3,8.48,11.00,2.399E-1,0.037E-1,0.024E-1,0.036E-1,
2016-8-3,11.00,16.60,8.577E-2,0.140E-2,0.086E-2,0.127E-2,
2016-8-3,16.60,22.80,2.676E-2,0.064E-2,0.027E-2,0.040E-2,
2016-8-3,22.80,41.90,5.973E-3,0.144E-3,0.060E-3,0.089E-3,
2016-8-4,1.00,1.71,1.356E+1,0.029E+1,0.027E+1,0.039E+1,
2016-8-4,1.71,2.97,7.942E+0,0.068E+0,0.119E+0,0.168E+0,
2016-8-4,2.97,4.02,3.803E+0,0.040E+0,0.038E+0,0.062E+0,
2016-8-4,4.02,5.90,1.702E+0,0.016E+0,0.017E+0,0.025E+0,
2016-8-4,5.90,7.09,8.103E-1,0.111E-1,0.081E-1,0.120E-1,
2016-8-4,7.09,8.48,4.793E-1,0.074E-1,0.048E-1,0.071E-1,
2016-8-4,8.48,11.00,2.508E-1,0.038E-1,0.025E-1,0.037E-1,
2016-8-4,11.00,16.60,8.916E-2,0.143E-2,0.089E-2,0.133E-2,
2016-8-4,16.60,22.80,2.654E-2,0.064E-2,0.027E-2,0.039E-2,
2016-8-4,22.80,41.90,6.247E-3,0.148E-3,0.062E-3,0.093E-3,
2016-8-5,1.00,1.71,1.391E+1,0.032E+1,0.028E+1,0.040E+1,
2016-8-5,1.71,2.97,7.805E+0,0.067E+0,0.117E+0,0.166E+0,
2016-8-5,2.97,4.02,3.863E+0,0.040E+0,0.039E+0,0.063E+0,
2016-8-5,4.02,5.90,1.745E+0,0.016E+0,0.017E+0,0.026E+0,
2016-8-5,5.90,7.09,8.153E-1,0.111E-1,0.082E-1,0.121E-1,
2016-8-5,7.09,8.48,4.919E-1,0.075E-1,0.049E-1,0.073E-1,
2016-8-5,8.48,11.00,2.478E-1,0.038E-1,0.025E-1,0.037E-1,
2016-8-5,11.00,16.60,8.472E-2,0.139E-2,0.085E-2,0.126E-2,
2016-8-5,16.60,22.80,2.599E-2,0.063E-2,0.026E-2,0.039E-2,
2016-8-5,22.80,41.90,6.0310E-3,0.145E-3,0.060E-3,0.090E-3,
2016-8-6,1.00,1.71,1.328E+1,0.046E+1,0.027E+1,0.039E+1,
