date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,positron_flux m^-2sr^-1s^-1GV^-1,positron_flux_error_statistical m^-2sr^-1s^-1GV^-1,positron_flux_error_timedependent m^-2sr^-1s^-1GV^-1,positron_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2016-08-22,1.71,2.15,1.214E+00,1.010E-01,1.336E-02,2.914214E-02,
2016-08-22,2.15,2.97,7.091E-01,4.686E-02,7.091E-03,1.418228E-02,
2016-08-22,2.97,4.02,3.091E-01,2.208E-02,3.091E-03,4.636413E-03,
2016-08-22,4.02,5.90,1.003E-01,7.816E-03,1.003E-03,1.503832E-03,
2016-08-22,5.90,7.09,4.925E-02,5.778E-03,4.925E-04,7.387733E-04,
2016-08-22,7.09,8.48,2.926E-02,3.954E-03,2.926E-04,4.389016E-04,
2016-08-22,8.48,11.00,1.445E-02,1.997E-03,1.445E-04,2.166795E-04,
2016-08-22,11.00,16.60,4.664E-03,6.967E-04,4.664E-05,6.995581E-05,
2016-08-22,16.60,22.80,1.426E-03,3.072E-04,1.426E-05,2.139211E-05,
2016-08-22,22.80,41.90,3.124E-04,7.682E-05,3.124E-06,4.686667E-06,
2016-08-23,1.00,1.33,2.842E+00,3.347E-01,4.263E-02,8.242523E-02,
2016-08-23,1.33,1.71,2.135E+00,2.060E-01,2.776E-02,5.765794E-02,
2016-08-23,1.71,2.15,1.032E+00,1.079E-01,1.135E-02,2.477226E-02,
2016-08-23,2.15,2.97,6.247E-01,4.878E-02,6.247E-03,1.249467E-02,
2016-08-23,2.97,4.02,3.306E-01,2.642E-02,3.306E-03,4.959438E-03,
